id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1246948968673824768,1246844553317036032,2020-04-05 20:52:55 SA Eastern Standard Time,2020-04-05,20:52:55,-0300,1224727258109227010,biancav00754223,Bianca LX Vasconcellos,,"@bbcbrasil Eu não acredito que tem gente relativizando essa merda! Tá igual as queimadas na Amazônia, os satélites mostravam, os cientistas alertavam, mas o gado acreditava no asno! Tão de sacanagem!",pt,[],[],[],0,0,0,[],[],https://twitter.com/BiancaV00754223/status/1246948968673824768,False,,0,,,,,,,,"[{'screen_name': 'bbcbrasil', 'name': 'BBC News Brasil', 'id': '790680'}]",,,,
1246948248146804746,1246937937448706049,2020-04-05 20:50:04 SA Eastern Standard Time,2020-04-05,20:50:04,-0300,111397530,marcelospada,Marcelo Spada,,"@GeorgMarques Perdendo a oportunidade de liderar pela segunda vez , primeiro as queimadas na Amazônia e agora com a pandemia",pt,[],[],[],0,0,0,[],[],https://twitter.com/marcelospada/status/1246948248146804746,False,,0,,,,,,,,"[{'screen_name': 'GeorgMarques', 'name': 'George Marques 🇧🇷', 'id': '40548874'}]",,,,
1246940661292695559,1246938298238390274,2020-04-05 20:19:55 SA Eastern Standard Time,2020-04-05,20:19:55,-0300,2653435310,bigricardo23,Tuítes artesanais,,"@gazetadopovo A pandemia, o vazamento de olho, as denúncias das picaretagens deles, as queimadas na amazonia...Se ele não que se desgaster, pois pare de fazer e falar merdas!!",pt,[],[],[],1,1,5,[],[],https://twitter.com/BigRicardo23/status/1246940661292695559,False,,0,,,,,,,,"[{'screen_name': 'gazetadopovo', 'name': 'Gazeta do Povo', 'id': '15084884'}]",,,,
1246928668317945860,1246797240255070208,2020-04-05 19:32:15 SA Eastern Standard Time,2020-04-05,19:32:15,-0300,1190382257665691650,arasfernandes,Fernandes,,"@BolsonaroSP ESPERANDO O MUNDO COBRAR EXPLICAÇÕES DA CHINA SOBRE O CORONAVÍRUS, ASSIM COMO COBRARAM DE NÓS SOBRE AS QUEIMADAS NA AMAZÔNIA.",pt,[],[],[],0,0,0,[],[],https://twitter.com/ArasFernandes/status/1246928668317945860,False,,0,,,,,,,,"[{'screen_name': 'BolsonaroSP', 'name': 'Eduardo Bolsonaro🇧🇷', 'id': '74756085'}]",,,,
1246926397806972934,1246926397806972934,2020-04-05 19:23:14 SA Eastern Standard Time,2020-04-05,19:23:14,-0300,2690249798,estefany_rb,Istífaniii,,Essa estiagem na região sul poderia ser consequência do grande desmatamento e das queimadas na Amazônia??,pt,[],[],[],1,0,2,[],[],https://twitter.com/estefany_rb/status/1246926397806972934,False,,0,,,,,,,,[],,,,
1246924706122473472,1246924706122473472,2020-04-05 19:16:31 SA Eastern Standard Time,2020-04-05,19:16:31,-0300,1190382257665691650,arasfernandes,Fernandes,,"ESPERANDO O MUNDO COBRAR EXPLICAÇÕES DA CHINA SOBRE O CORONAVÍRUS, ASSIM COMO COBRARAM DE NÓS SOBRE AS QUEIMADAS NA AMAZÔNIA.",pt,[],[],[],0,0,0,[],[],https://twitter.com/ArasFernandes/status/1246924706122473472,False,,0,,,,,,,,[],,,,
1246918179621830661,1246913766773657602,2020-04-05 18:50:35 SA Eastern Standard Time,2020-04-05,18:50:35,-0300,27058796,marivedder,DJ da olimpíada,,"@parmaree narrativa estilo jornal nacional que tira do cu declarações do Lula pra dizer que ele fazia a mesma coisa que o Bolsonaro (fez isso nas queimadas da Amazônia, lembra?)",pt,[],[],[],0,0,0,[],[],https://twitter.com/marivedder/status/1246918179621830661,False,,0,,,,,,,,[],,,,
1246841677622452224,1246838159356420096,2020-04-05 13:46:35 SA Eastern Standard Time,2020-04-05,13:46:35,-0300,1101279721881505792,roberva80453826,Paul de Óculos,,"@FernandoCabulo3 @rals2010 Estamos vivendo uma guerra química, só não ver quem não quer,vê quantas notícias de países de esquerda estão saindo na mídia??? Ninguém mais fala da Venezuela, e o silêncio da Rússia??? Kd a Greta ?? As queimadas na Amazônia é mais impressionante que uma Pandemia Mundial???Pensem",pt,[],[],[],0,0,0,[],[],https://twitter.com/Roberva80453826/status/1246841677622452224,False,,0,,,,,,,,"[{'screen_name': 'FernandoCabulo3', 'name': 'Fernando kabulozo ☠️', 'id': '1187489378261749760'}]",,,,
1246834522920009729,1246834522920009729,2020-04-05 13:18:09 SA Eastern Standard Time,2020-04-05,13:18:09,-0300,716509190,anselmo_flavio,Flavio Anselmo,,"Reflexão: desastres na barragem de Brumadinho,óleo derramado no litoral brasileiro,queimadas na Amazônia,pandemia covid-19,Rio de Janeiro invadido pelo mar,confinamento da população,desempregos,fome,ainda exaltaram Jesus gay no RJ. Apocalipse,caos.",pt,[],[],[],0,1,6,[],[],https://twitter.com/anselmo_flavio/status/1246834522920009729,False,,0,,,,,,,,[],,,,
1246824212599394306,1246823913788710915,2020-04-05 12:37:11 SA Eastern Standard Time,2020-04-05,12:37:11,-0300,3340214711,13parachutes,Otávio DC🦎 (Parachutes) 🌈🪐,,"que queria tirar a cadeirinha de bebês dos automóveis e os radares das estradas, que infesta o país de agrotóxicos, que estimula as queimadas na Amazônia e persegue os povos indígenas e quilombolas,",pt,[],[],[],0,1,3,[],[],https://twitter.com/13Parachutes/status/1246824212599394306,False,,0,,,,,,,,[],,,,
