id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1113042949863079936,1113042949863079936,2019-04-02 08:38:13 SA Eastern Standard Time,2019-04-02,08:38:13,-0300,68435868,ac24horas,Ac24horas,,Acre tem o menor número de focos de queimadas na Amazônia  https://t.co/QikzmAlujm  https://t.co/eRcRFNpIZ2,pt,[],['https://www.ac24horas.com/2019/04/02/acre-tem-o-menor-numero-de-focos-de-queimadas-na-amazonia/'],['https://pbs.twimg.com/media/D3JSqhqXgAAuTna.jpg'],0,0,0,[],[],https://twitter.com/ac24horas/status/1113042949863079936,False,,1,https://pbs.twimg.com/media/D3JSqhqXgAAuTna.jpg,,,,,,,[],,,,
1113038116779065344,1112979978717683712,2019-04-02 08:19:00 SA Eastern Standard Time,2019-04-02,08:19:00,-0300,95764351,marcodelacerda,Marco Túlio Lacerda,,@VEJA Poxa! Descobri que a Amazônia começou a ser destituída esse ano. Nos anteriores não houve nada. Queimadas e devastação começaram só este ano. Aaaahhh vaaaaa! #ironicmodeON,pt,[],[],[],0,0,0,['ironicmodeon'],[],https://twitter.com/MarcodeLacerda/status/1113038116779065344,False,,0,,,,,,,,"[{'screen_name': 'VEJA', 'name': 'VEJA', 'id': '17715048'}]",,,,
1111565277165174785,1111565277165174785,2019-03-29 06:46:28 SA Eastern Standard Time,2019-03-29,06:46:28,-0300,85329789,romaosan,"𝑷𝒊𝒓𝒓𝒂𝒔𝒔𝒂, 𝑹𝒐𝒎𝒂𝒐 - 𝑴𝒂𝒍𝒂𝒍𝒂",,Pesquisadores comprovam que fumaça das queimadas da Amazônia pode causar câncer  #Ecologia #MeioAmbiente #MudançaClimatica  https://t.co/ngUAlspBPp,pt,[],['https://revistagloborural.globo.com/Noticias/noticia/2018/01/pesquisadores-comprovam-que-fumaca-das-queimadas-da-amazonia-pode-causar-cancer.html?utm_source=twitter&utm_medium=social&utm_campaign=compartilharDesktop'],[],0,0,0,"['ecologia', 'meioambiente', 'mudançaclimatica']",[],https://twitter.com/RomaoSan/status/1111565277165174785,False,,0,,,,,,,,[],,,,
