id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1216497469468504064,1216497469468504064,2020-01-12 20:09:32 SA Eastern Standard Time,2020-01-12,20:09:32,-0300,2544993138,liviagcavalcant,Lívia Cavalcanti,,Emissões de incêndios na Austrália se igualam às de queimadas na Amazônia  https://t.co/dXv5Vos3Fq  https://t.co/mk3HSPVHqg,pt,[],['http://dlvr.it/RMw9bq'],['https://pbs.twimg.com/media/EOHeAFKUEAAr5F1.jpg'],0,0,0,[],[],https://twitter.com/LiviaGCavalcant/status/1216497469468504064,False,,1,https://pbs.twimg.com/media/EOHeAFKUEAAr5F1.jpg,,,,,,,[],,,,
1216496160162091009,1216312529615556608,2020-01-12 20:04:20 SA Eastern Standard Time,2020-01-12,20:04:20,-0300,1158684487343116288,kak40564394,Kaká 🇧🇷🇵🇹🇻🇪🚩,,"@mlavenere @Marcos_OlivRJ @JanainaDoBrasil Ótimo pra Amazônia tbm né? Aumento de 30% de queimadas, lembrando que queimada é a segunda etapa do desmatamento..",pt,[],[],[],2,0,0,[],[],https://twitter.com/Kak40564394/status/1216496160162091009,False,,0,,,,,,,,"[{'screen_name': 'mlavenere', 'name': '⛳Mauricio Lavenère', 'id': '60283805'}, {'screen_name': 'Marcos_OlivRJ', 'name': 'Marcos Oliveira - VÍRUS CHINÊS FDP', 'id': '1064917756074762240'}, {'screen_name': 'JanainaDoBrasil', 'name': 'Janaina Paschoal', 'id': '759001618884939776'}]",,,,
1216496000174632962,1216496000174632962,2020-01-12 20:03:42 SA Eastern Standard Time,2020-01-12,20:03:42,-0300,1211991241258196992,joseluizsdeoli1,Jose Luiz S. de Oliveira Luiz,," https://t.co/GRkO8A2adz BOLSONSRO FOI O MAIOR INCENTIVADOR PELAS QUEIMADAS NA AMAZÔNIA, VISANDO TIRAR PROVEITO DISSO, ENTENDENDO QUE DESSA FORMA ESTIMULARIA INVESTIDORES À OCUPAR ESPAÇOS JÁ DEVASTADOS  https://t.co/Kd0wj7q9qR",pt,[],['https://www.natura.com.br/blog/sustentabilidade/amazonia-4-acoes-para-ajudar-a-conservar-a-floresta?raccoon_param1=sustentabilidade-conteudos&raccoon_param2=acoes-para-ajudar-a-conservar-a-floresta&cnddefault=true&gclid=CjwKCAiApOvwBRBUEiwAcZGdGOPU4olVeoLErnYMmFpocLE_2-bFv7PeTP63WAkjjfd0CaFL4Wmz1xoCR70QAvD_BwE'],['https://pbs.twimg.com/media/EOHcqRKXkAE732g.jpg'],0,0,0,[],[],https://twitter.com/JoseLuizSdeOli1/status/1216496000174632962,False,,1,https://pbs.twimg.com/media/EOHcqRKXkAE732g.jpg,,,,,,,[],,,,
1216480856019296256,1216417046000480256,2020-01-12 19:03:31 SA Eastern Standard Time,2020-01-12,19:03:31,-0300,361047185,adrisoliver_ac,🇧🇷 Adriano | SPFC 🇾🇪,,"@CarlosPort Vão usar esse vídeo dizendo que os animais estão protestando contra as queimadas na Austrália. 😂 Se fosse na época da Amazônia, iriam colocar até faixas contra o Presidente. Onde tem Leão, tem Girafa.. kkkk",pt,[],[],[],0,0,0,[],[],https://twitter.com/Adrisoliver_AC/status/1216480856019296256,False,,0,,,,,,,,"[{'screen_name': 'CarlosPort', 'name': 'Carlos Port 🇧🇷', 'id': '52031618'}]",,,,
1216450533587935232,1216436448209096705,2020-01-12 17:03:02 SA Eastern Standard Time,2020-01-12,17:03:02,-0300,1142281024744886272,direitaefetiva,SERGIÃO 🇧🇷🇪🇦,,@BlogdoNoblat @UOLNoticias @UOL Hã hã...Em duas semanas no Copacabana Palace e no Sheraton Mofarrej ele concluiu que as girafas da Amazônia estão em risco e que as queimadas mataram 500mil cangurus. Essa gente não tem um pingo de vergonha na cara. ONU? Sei sei A passada no diretório do PSOL deixou ele chapado.,pt,[],[],[],0,0,0,[],[],https://twitter.com/Direitaefetiva/status/1216450533587935232,False,,0,,,,,,,,"[{'screen_name': 'BlogdoNoblat', 'name': 'Blog do Noblat', 'id': '16794066'}, {'screen_name': 'UOLNoticias', 'name': 'UOL Notícias', 'id': '14594698'}, {'screen_name': 'UOL', 'name': 'UOL', 'id': '70799317'}]",,,,
1216448500847796229,1216448500847796229,2020-01-12 16:54:57 SA Eastern Standard Time,2020-01-12,16:54:57,-0300,346135127,timao_p_sempre,Maria Angélica O. N.,,Bolsonaro diz que 'potencializou' queimadas por nova política para Amazônia  https://t.co/Ef0wozlsog via @UOLNoticias @UOL,pt,"[{'screen_name': 'uolnoticias', 'name': 'uol notícias', 'id': '14594698'}, {'screen_name': 'uol', 'name': 'uol', 'id': '70799317'}]",['https://noticias.uol.com.br/internacional/ultimas-noticias/2019/10/30/bolsonaro-diz-que-potencializou-queimadas-por-nova-politica-para-amazonia.htm?fbclid=IwAR3lb4ZMo6Mn50AWAzyvaR5KaQEscco6UPSWJGJDaHa4HiktyxGKSPsit4Y&cmpid=copiaecola'],[],0,0,1,[],[],https://twitter.com/Timao_p_Sempre/status/1216448500847796229,False,,0,,,,,,,,[],,,,
1216441241518399490,1216427604678451202,2020-01-12 16:26:07 SA Eastern Standard Time,2020-01-12,16:26:07,-0300,136767053,helembf,La Helem,,"@andretrig Rio 55 graus de sensação térmica. Em São Paulo o dia virou noite de tanta fumaça das queimadas na Amazônia. Seca no RS. Inundações nunca vistas em Minas, Rio e São Paulo. Óleo em toda costa do NE. Rios, vidas e meio ambiente destruídos pela mineração em MG.",pt,[],[],[],0,0,0,[],[],https://twitter.com/HelemBF/status/1216441241518399490,False,,0,,,,,,,,"[{'screen_name': 'andretrig', 'name': 'André Trigueiro', 'id': '42593930'}]",,,,
1216424654094643204,1216424654094643204,2020-01-12 15:20:12 SA Eastern Standard Time,2020-01-12,15:20:12,-0300,1090605255224713216,exoareangels,Brinquedo do EXO ainda existe,,"Primeiro o Yixing, agora o Chanyeol e o Sehun pedindo apoio e mais atenção contra as queimadas na Austrália, assim como foi na Amazônia. É mais do que gratificante poder esperar atitudes tão boas como essa que vão muito além do bom trabalho artístico.",pt,[],[],[],0,63,194,[],[],https://twitter.com/exoareangels/status/1216424654094643204,False,,0,,,,,,,,[],,,,
1216420685364580352,1216420685364580352,2020-01-12 15:04:26 SA Eastern Standard Time,2020-01-12,15:04:26,-0300,1074883623919194112,izvbrito,Izabella,,Primeiro a esquerda inventa o aquecimento global. Aí quando tem incêndio na Austrália a culpa é da esquerda pq a Greta não foi lá mas ficou falando das queimadas na Amazônia. Aí não dá né,pt,[],[],[],0,0,1,[],[],https://twitter.com/izvbrito/status/1216420685364580352,False,,0,,,,,,,,[],,,,
1216410820193607680,1216345137636397056,2020-01-12 14:25:14 SA Eastern Standard Time,2020-01-12,14:25:14,-0300,1173408572509753345,williamfgarcs1,William Garcês,,"@a_sergio812 @IMarilza @sussouza @SF_Moro Vc fez uma mistura de lingua aí, bro. Tbm fez mistura de ""mierda"". kkkk Sobre a laranjal, sim, eu quero que ocorra uma investigação. Vc esqueceu que o clima brasileiro é diversificado. A Amazônia, na época, estava com clima quente e não úmido, facilitando as queimadas. Pesquise.",pt,[],[],[],0,0,0,[],[],https://twitter.com/WilliamFGarcs1/status/1216410820193607680,False,,0,,,,,,,,"[{'screen_name': 'IMarilza', 'name': 'Marilza rezende', 'id': '2521271308'}, {'screen_name': 'sussouza', 'name': 'Susana Souza🇧🇷', 'id': '160203786'}, {'screen_name': 'SF_Moro', 'name': 'Sergio Moro', 'id': '1113094855281008641'}]",,,,
